Date,Open,High,Low,Close,Adj Close,Volume
2013-05-20,7.512700,7.547700,7.463100,7.535800,7.535800,0
2013-05-27,7.535400,7.641000,7.527800,7.625760,7.625760,0
2013-06-03,7.628130,7.640800,7.574300,7.620200,7.620200,0
2013-06-10,7.620460,7.724320,7.593000,7.619000,7.619000,0
2013-06-17,7.618800,8.002300,7.615900,7.948000,7.948000,0
2013-06-24,7.953400,8.073960,7.849900,7.897200,7.897200,0
2013-07-01,7.897200,8.037190,7.865100,8.021600,8.021600,0
2013-07-08,8.012120,8.032969,7.829200,7.918400,7.918400,0
2013-07-15,7.918100,7.941082,7.825500,7.850430,7.850430,0
2013-07-22,7.850700,7.874100,7.763290,7.840900,7.840900,0
2013-07-29,7.842600,7.901400,7.830890,7.881760,7.881760,0
2013-08-05,7.879400,7.920600,7.789840,7.799300,7.799300,0
2013-08-12,7.799400,7.902700,7.775200,7.879950,7.879950,0
2013-08-19,7.885480,8.160600,7.873200,8.054200,8.054200,0
2013-08-26,8.054200,8.113200,8.019600,8.073000,8.073000,0
2013-09-02,8.075400,8.078910,7.976700,8.001260,8.001260,0
2013-09-09,7.992500,8.036070,7.817600,7.885700,7.885700,0
2013-09-16,7.888600,8.029920,7.799600,8.009760,8.009760,0
2013-09-23,8.017890,8.154630,7.964100,8.096600,8.096600,0
2013-09-30,8.098270,8.190200,8.078140,8.085490,8.085490,0
2013-10-07,8.090520,8.201600,8.070900,8.127000,8.127000,0
2013-10-14,8.129400,8.155240,8.064000,8.070490,8.070490,0
2013-10-21,8.074000,8.158500,8.072590,8.129400,8.129400,0
2013-10-28,8.129500,8.148600,8.024100,8.046100,8.046100,0
2013-11-04,8.044400,8.243900,8.010800,8.213360,8.213360,0
2013-11-11,8.214400,8.356600,8.194500,8.237010,8.237010,0
2013-11-18,8.239600,8.280100,8.196300,8.220910,8.220910,0
2013-11-25,8.220200,8.353760,8.210500,8.320600,8.320600,0
2013-12-02,8.320900,8.447200,8.271800,8.422500,8.422500,0
2013-12-09,8.423100,8.533300,8.391600,8.497720,8.497720,0
2013-12-16,8.502300,8.516500,8.356900,8.417300,8.417300,0
2013-12-23,8.414300,8.486000,8.385410,8.437330,8.437330,0
2013-12-30,8.438600,8.458400,8.307610,8.360100,8.360100,0
2014-01-06,8.359040,8.440870,8.350700,8.401800,8.401800,0
2014-01-13,8.402100,8.426500,8.306200,8.334600,8.334600,0
2014-01-20,8.331300,8.440700,8.326700,8.387299,8.387299,0
2014-01-27,8.384000,8.517380,8.359500,8.460720,8.460720,0
2014-02-03,8.462100,8.524770,8.390700,8.410200,8.410200,0
2014-02-10,8.412000,8.442600,8.306700,8.321400,8.321400,0
2014-02-17,8.320600,8.395600,8.302740,8.341300,8.341300,0
2014-02-24,8.338950,8.348700,8.256000,8.279600,8.279600,0
2014-03-03,8.280500,8.327400,8.220100,8.304400,8.304400,0
2014-03-10,8.302500,8.314300,8.235200,8.303800,8.303800,0
2014-03-17,8.300350,8.395700,8.264900,8.345700,8.345700,0
2014-03-24,8.346920,8.362100,8.218700,8.255920,8.255920,0
2014-03-31,8.252400,8.270700,8.189800,8.213700,8.213700,0
2014-04-07,8.209500,8.266600,8.202000,8.231000,8.231000,0
2014-04-14,8.231720,8.280220,8.214900,8.264570,8.264570,0
2014-04-21,8.265040,8.326200,8.239300,8.314200,8.314200,0
2014-04-28,8.310200,8.333400,8.219250,8.227770,8.227770,0
2014-05-05,8.232220,8.273500,8.118900,8.128600,8.128600,0
2014-05-12,8.127020,8.167200,8.097700,8.121090,8.121090,0
2014-05-19,8.125030,8.175520,8.113400,8.127700,8.127700,0
2014-05-26,8.127900,8.158010,8.088600,8.141430,8.141430,0
2014-06-02,8.145800,8.189600,8.104840,8.111500,8.111500,0
2014-06-09,8.114600,8.146300,8.078300,8.111420,8.111420,0
2014-06-16,8.112300,8.383000,8.109700,8.329820,8.329820,0
2014-06-23,8.331520,8.385220,8.293500,8.361720,8.361720,0
2014-06-30,8.359500,8.521600,8.356500,8.405700,8.405700,0
2014-07-07,8.407700,8.427200,8.367200,8.399100,8.399100,0
2014-07-14,8.399100,8.447200,8.344600,8.361301,8.361301,0
2014-07-21,8.372600,8.411220,8.316100,8.352220,8.352220,0
2014-07-28,8.347500,8.442850,8.337300,8.410400,8.410400,0
2014-08-04,8.411500,8.442500,8.337600,8.349200,8.349200,0
2014-08-11,8.352890,8.369800,8.212100,8.218940,8.218940,0
2014-08-18,8.219000,8.235600,8.142500,8.153360,8.153360,0
2014-08-25,8.154200,8.170261,8.129300,8.132570,8.132570,0
2014-09-01,8.133620,8.181700,8.096900,8.137480,8.137480,0
2014-09-08,8.134100,8.256800,8.131730,8.255600,8.255600,0
2014-09-15,8.244540,8.315440,8.139700,8.157800,8.157800,0
2014-09-22,8.158200,8.188891,8.139000,8.185750,8.185750,0
2014-09-29,8.185500,8.200731,8.096800,8.166000,8.166000,0
2014-10-06,8.166200,8.283600,8.154500,8.234300,8.234300,0
2014-10-13,8.228700,8.492820,8.217800,8.343800,8.343800,0
2014-10-20,8.342800,8.408400,8.302900,8.348700,8.348700,0
2014-10-27,8.349300,8.499000,8.343820,8.453800,8.453800,0
2014-11-03,8.453400,8.675690,8.440600,8.475230,8.475230,0
2014-11-10,8.477300,8.500460,8.411300,8.446100,8.446100,0
2014-11-17,8.449900,8.536970,8.399000,8.409900,8.409900,0
2014-11-24,8.406600,8.774400,8.400600,8.773790,8.773790,0
2014-12-01,8.774200,8.850000,8.629200,8.772500,8.772500,0
2014-12-08,8.772410,9.186320,8.759400,9.170700,9.170700,0
2014-12-15,9.171900,9.878400,8.993000,9.011000,9.011000,0
2014-12-22,9.015800,9.187900,8.980410,9.073300,9.073300,0
2014-12-29,9.083100,9.156700,8.955980,9.089400,9.089400,0
2015-01-05,9.090000,9.297190,8.962450,9.068380,9.068380,0
2015-01-12,9.068380,9.192500,8.716950,8.737900,8.737900,0
2015-01-19,8.737700,8.924500,8.646310,8.684200,8.684200,0
2015-01-26,8.687900,8.873880,8.676890,8.730200,8.730200,0
2015-02-02,8.730000,8.768200,8.549400,8.612800,8.612800,0
2015-02-09,8.612210,8.766800,8.541600,8.631700,8.631700,0
2015-02-16,8.634300,8.651300,8.534900,8.581500,8.581500,0
2015-02-23,8.580820,8.651600,8.539200,8.566200,8.566200,0
2015-03-02,8.566480,8.654100,8.507700,8.559880,8.559880,0
2015-03-09,8.557400,8.693270,8.549700,8.602900,8.602900,0
2015-03-16,8.603390,8.926400,8.595400,8.683700,8.683700,0
2015-03-23,8.683900,8.698100,8.536300,8.674700,8.674700,0
2015-03-30,8.671000,8.741900,8.619600,8.706000,8.706000,0
2015-04-06,8.706400,8.761800,8.576000,8.601170,8.601170,0
2015-04-13,8.601800,8.604200,8.320000,8.464800,8.464800,0
2015-04-20,8.466700,8.534910,8.368200,8.457100,8.457100,0
2015-04-27,8.459500,8.536100,8.345600,8.509100,8.509100,0
2015-05-04,8.510000,8.524000,8.309100,8.382500,8.382500,0
2015-05-11,8.382500,8.456210,8.338000,8.372100,8.372100,0
2015-05-18,8.371100,8.439100,8.323810,8.400500,8.400500,0
2015-05-25,8.412100,8.581610,8.366750,8.543300,8.543300,0
2015-06-01,8.525200,8.854300,8.520000,8.714300,8.714300,0
2015-06-08,8.843400,8.862320,8.680510,8.826810,8.826810,0
2015-06-15,8.717100,8.851100,8.650350,8.841450,8.841450,0
2015-06-22,8.778300,8.809620,8.723500,8.746450,8.746450,0
2015-06-29,8.697100,8.888900,8.688650,8.822200,8.822200,0
2015-07-06,8.865900,9.144450,8.852460,8.979000,8.979000,0
2015-07-13,8.922100,9.032540,8.822500,8.879450,8.879450,0
2015-07-20,8.837950,9.018200,8.837950,8.977000,8.977000,0
2015-07-27,9.003100,9.085940,8.900800,8.925500,8.925500,0
2015-08-03,8.973800,9.059000,8.968270,9.036900,9.036900,0
2015-08-10,9.058900,9.210300,9.011900,9.152700,9.152700,0
2015-08-17,9.133900,9.325950,9.070400,9.254000,9.254000,0
2015-08-24,9.342400,9.539200,9.230600,9.334250,9.334250,0
2015-08-31,9.281100,9.441800,9.177000,9.197300,9.197300,0
2015-09-07,9.261430,9.301510,9.136000,9.215600,9.215600,0
2015-09-14,9.221360,9.295310,9.165600,9.242000,9.242000,0
2015-09-21,9.216500,9.573690,9.184550,9.477900,9.477900,0
2015-09-28,9.526300,9.624200,9.389600,9.431680,9.431680,0
2015-10-05,9.401000,9.423870,9.152700,9.181440,9.181440,0
2015-10-12,9.181200,9.312800,9.149100,9.207580,9.207580,0
2015-10-19,9.218890,9.292990,9.170200,9.192680,9.192680,0
2015-10-26,9.249000,9.459510,9.202200,9.403500,9.403500,0
2015-11-02,9.334500,9.414820,9.265900,9.305050,9.305050,0
2015-11-09,9.282390,9.384500,9.217520,9.368500,9.368500,0
2015-11-16,9.332600,9.358500,9.168930,9.184250,9.184250,0
2015-11-23,9.185530,9.231030,9.150750,9.187900,9.187900,0
2015-11-30,9.211540,9.313000,9.092980,9.274000,9.274000,0
2015-12-07,9.272000,9.597740,9.263500,9.458800,9.458800,0
2015-12-14,9.534700,9.594300,9.412600,9.496300,9.496300,0
2015-12-21,9.503250,9.577800,9.467900,9.524650,9.524650,0
2015-12-28,9.512160,9.645200,9.452340,9.580450,9.580450,0
2016-01-04,9.583300,9.721740,9.555950,9.704140,9.704140,0
2016-01-11,9.700800,9.745040,9.507050,9.661900,9.661900,0
2016-01-18,9.660500,9.735400,9.414100,9.431400,9.431400,0
2016-01-25,9.429100,9.529800,9.377500,9.398250,9.398250,0
2016-02-01,9.402490,9.589300,9.380740,9.540090,9.540090,0
2016-02-08,9.540930,9.730330,9.525400,9.641380,9.641380,0
2016-02-15,9.640600,9.657600,9.496800,9.523860,9.523860,0
2016-02-22,9.524300,9.613580,9.442600,9.492790,9.492790,0
2016-02-29,9.490500,9.525600,9.322510,9.334400,9.334400,0
2016-03-07,9.334110,9.523000,9.275900,9.392810,9.392810,0
2016-03-14,9.390530,9.522020,9.371650,9.445250,9.445250,0
2016-03-21,9.442500,9.497900,9.408500,9.469050,9.469050,0
2016-03-28,9.469050,9.499050,9.395100,9.466800,9.466800,0
2016-04-04,9.468800,9.510600,9.353410,9.378600,9.378600,0
2016-04-11,9.377460,9.397620,9.252600,9.389180,9.389180,0
2016-04-18,9.389000,9.394110,9.157670,9.249300,9.249300,0
2016-04-25,9.248250,9.273960,9.190800,9.226750,9.226750,0
2016-05-02,9.226000,9.377550,9.209930,9.344430,9.344430,0
2016-05-09,9.345270,9.370710,9.224810,9.271200,9.271200,0
2016-05-16,9.272440,9.392440,9.207500,9.340330,9.340330,0
2016-05-23,9.338670,9.397110,9.240080,9.265000,9.265000,0
2016-05-30,9.265900,9.356860,9.260610,9.278450,9.278450,0
2016-06-06,9.279060,9.317350,9.200630,9.296350,9.296350,0
2016-06-13,9.295640,9.449650,9.277260,9.399550,9.399550,0
2016-06-20,9.401110,9.566650,9.246850,9.422860,9.422860,0
2016-06-27,9.421440,9.461300,9.266550,9.274160,9.274160,0
2016-07-04,9.274260,9.434650,9.240500,9.417750,9.417750,0
2016-07-11,9.418170,9.426910,9.282000,9.361050,9.361050,0
2016-07-18,9.360650,9.391650,9.313860,9.380660,9.380660,0
2016-07-25,9.381710,9.515350,9.368740,9.425030,9.425030,0
2016-08-01,9.424710,9.495010,9.364800,9.434500,9.434500,0
2016-08-08,9.437910,9.440490,9.127500,9.165700,9.165700,0
2016-08-15,9.165900,9.318390,9.165290,9.307600,9.307600,0
2016-08-22,9.307300,9.329660,9.220360,9.276990,9.276990,0
2016-08-29,9.277500,9.348400,9.250700,9.267900,9.267900,0
2016-09-05,9.269610,9.274020,9.168450,9.269090,9.269090,0
2016-09-12,9.269020,9.295050,9.224600,9.277950,9.277950,0
2016-09-19,9.277550,9.277960,9.075700,9.108530,9.108530,0
2016-09-26,9.108450,9.146410,8.950000,8.979520,8.979520,0
2016-10-03,8.980410,9.062300,8.901520,9.061740,9.061740,0
2016-10-10,9.061250,9.090620,8.988500,9.026760,9.026760,0
2016-10-17,9.026100,9.054070,8.922000,8.983900,8.983900,0
2016-10-24,8.983810,9.078000,8.955000,9.070670,9.070670,0
2016-10-31,9.072200,9.124260,9.021830,9.048280,9.048280,0
2016-11-07,9.048140,9.251800,9.029200,9.121970,9.121970,0
2016-11-14,9.121570,9.146200,9.030560,9.099000,9.099000,0
2016-11-21,9.099170,9.104610,9.040110,9.094960,9.094960,0
2016-11-28,9.094930,9.103100,8.942530,8.959600,8.959600,0
2016-12-05,8.958690,9.058490,8.939200,8.941910,8.941910,0
2016-12-12,8.942500,9.103710,8.925810,9.065570,9.065570,0
2016-12-19,9.068500,9.117720,9.015400,9.071990,9.071990,0
2016-12-26,9.071990,9.112950,9.059570,9.077380,9.077380,0
2017-01-02,9.089700,9.089700,8.975650,8.987200,8.987200,0
2017-01-09,8.987280,9.092100,8.981690,9.044320,9.044320,0
2017-01-16,9.044400,9.065110,8.972500,8.988200,8.988200,0
2017-01-23,8.988560,9.012710,8.892140,8.919960,8.919960,0
2017-01-30,8.920380,8.927260,8.836050,8.847900,8.847900,0
2017-02-06,8.849130,8.920210,8.834600,8.915420,8.915420,0
2017-02-13,8.915570,8.924730,8.829300,8.861500,8.861500,0
2017-02-20,8.858180,8.863010,8.789210,8.845800,8.845800,0
2017-02-27,8.847190,8.946700,8.830900,8.944290,8.944290,0
2017-03-06,8.944130,9.188600,8.925090,9.187800,9.187800,0
2017-03-13,9.186330,9.191100,9.073000,9.090020,9.090020,0
2017-03-20,9.089600,9.199600,9.086040,9.173090,9.173090,0
2017-03-27,9.173620,9.245410,9.146030,9.156050,9.156050,0
2017-04-03,9.155050,9.192900,9.131530,9.164750,9.164750,0
2017-04-10,9.164640,9.185170,9.078700,9.109270,9.109270,0
2017-04-17,9.108840,9.298000,9.091900,9.269390,9.269390,0
2017-04-24,9.269750,9.370580,9.233800,9.341190,9.341190,0
2017-05-01,9.341840,9.575790,9.339710,9.439500,9.439500,0
2017-05-08,9.440290,9.477260,9.320700,9.359120,9.359120,0
2017-05-15,9.358960,9.461460,9.320780,9.384780,9.384780,0
2017-05-22,9.377290,9.433800,9.326500,9.373400,9.373400,0
2017-05-29,9.365600,9.515410,9.365600,9.500920,9.500920,0
2017-06-05,9.497900,9.576260,9.468700,9.518190,9.518190,0
2017-06-12,9.518000,9.521540,9.402630,9.460500,9.460500,0
2017-06-19,9.458460,9.534190,9.439800,9.452890,9.452890,0
2017-06-26,9.451890,9.627330,9.440780,9.527360,9.527360,0
2017-07-03,9.526920,9.580910,9.460250,9.526900,9.526900,0
2017-07-10,9.527600,9.527750,9.377890,9.387220,9.387220,0
2017-07-17,9.387180,9.395700,9.273500,9.378240,9.378240,0
2017-07-24,9.377950,9.391110,9.250760,9.298000,9.298000,0
2017-07-31,9.299510,9.387610,9.278340,9.355260,9.355260,0
2017-08-07,9.352990,9.417540,9.311520,9.374160,9.374160,0
2017-08-14,9.374480,9.378860,9.284070,9.303170,9.303170,0
2017-08-21,9.303160,9.334300,9.220100,9.242600,9.242600,0
2017-08-28,9.243140,9.334880,9.231970,9.252900,9.252900,0
2017-09-04,9.253150,9.327340,9.245470,9.313800,9.313800,0
2017-09-11,9.313800,9.428240,9.298420,9.377580,9.377580,0
2017-09-18,9.377390,9.379480,9.300150,9.322000,9.322000,0
2017-09-25,9.320800,9.417510,9.262790,9.404990,9.404990,0
2017-10-02,9.404240,9.414450,9.337570,9.380200,9.380200,0
2017-10-09,9.380200,9.404520,9.313140,9.328300,9.328300,0
2017-10-16,9.319490,9.435900,9.297300,9.407600,9.407600,0
2017-10-23,9.400700,9.540920,9.378500,9.456200,9.456200,0
2017-10-30,9.465680,9.546170,9.451320,9.488700,9.488700,0
2017-11-06,9.481600,9.498470,9.428200,9.487400,9.487400,0
2017-11-13,9.488830,9.798110,9.471730,9.717400,9.717400,0
2017-11-20,9.698800,9.795540,9.613900,9.700900,9.700900,0
2017-11-27,9.703270,9.921140,9.691700,9.847500,9.847500,0
2017-12-04,9.848450,9.916430,9.735100,9.768800,9.768800,0
2017-12-11,9.765600,9.896620,9.708090,9.850400,9.850400,0
2017-12-18,9.856500,9.993120,9.826660,9.878100,9.878100,0
2017-12-25,9.867700,9.898970,9.809940,9.848300,9.848300,0
2018-01-01,9.845400,9.850900,9.557790,9.681400,9.681400,0
2018-01-08,9.680610,9.696710,9.603160,9.664500,9.664500,0
2018-01-15,9.663580,9.695100,9.571500,9.596000,9.596000,0
2018-01-22,9.620780,9.654000,9.543560,9.599230,9.599230,0
2018-01-29,9.549900,9.644200,9.525410,9.632400,9.632400,0
2018-02-05,9.631240,9.876430,9.601050,9.751800,9.751800,0
2018-02-12,9.772320,9.776820,9.642550,9.650900,9.650900,0
2018-02-19,9.646210,9.716660,9.634150,9.646600,9.646600,0
2018-02-26,9.644970,9.688040,9.543420,9.588600,9.588600,0
2018-03-05,9.587220,9.727340,9.564100,9.649000,9.649000,0
2018-03-12,9.570790,9.592010,9.472520,9.493100,9.493100,0
2018-03-19,9.486730,9.597090,9.475440,9.584100,9.584100,0
2018-03-26,9.581900,9.698410,9.535320,9.662000,9.662000,0
2018-04-02,9.670530,9.713000,9.559570,9.613200,9.613200,0
2018-04-09,9.613920,9.666720,9.555310,9.589900,9.589900,0
2018-04-16,9.582860,9.640510,9.570940,9.578000,9.578000,0
2018-04-23,9.611530,9.718330,9.607820,9.657900,9.657900,0
2018-04-30,9.659720,9.720580,9.621000,9.631500,9.631500,0
2018-05-07,9.629800,9.670910,9.510170,9.562500,9.562500,0
2018-05-14,9.549020,9.633180,9.530400,9.554200,9.554200,0
2018-05-21,9.548010,9.550560,9.459430,9.522900,9.522900,0
2018-05-28,9.529630,9.607640,9.500860,9.541700,9.541700,0
2018-06-04,9.543600,9.546560,9.471920,9.483500,9.483500,0
2018-06-11,9.485620,9.528150,9.397680,9.456500,9.456500,0
2018-06-18,9.452400,9.514100,9.390360,9.429000,9.429000,0
2018-06-25,9.435120,9.527110,9.434690,9.516400,9.516400,0
2018-07-02,9.521670,9.535140,9.405410,9.426100,9.426100,0
2018-07-09,9.431500,9.492640,9.387490,9.483700,9.483700,0
2018-07-16,9.481880,9.614020,9.468760,9.556000,9.556000,0
2018-07-23,9.581110,9.591280,9.517800,9.543900,9.543900,0
2018-07-30,9.547300,9.556850,9.518600,9.548200,9.548200,0
2018-08-06,9.547600,9.589720,9.493000,9.541900,9.541900,0
2018-08-13,9.540260,9.684080,9.516500,9.665300,9.665300,0
2018-08-20,9.668600,9.727230,9.631670,9.677810,9.677810,0
2018-08-27,9.689440,9.777000,9.684300,9.727300,9.727300,0
2018-09-03,9.733300,9.802880,9.693700,9.762100,9.762100,0
2018-09-10,9.754000,9.756350,9.561850,9.605200,9.605200,0
2018-09-17,9.591600,9.616810,9.499590,9.575100,9.575100,0
2018-09-24,9.564300,9.602520,9.443840,9.451800,9.451800,0
2018-10-01,9.450170,9.524270,9.430060,9.517000,9.517000,0
2018-10-08,9.517690,9.522550,9.438940,9.519220,9.519220,0
2018-10-15,9.438500,9.481200,9.415110,9.478100,9.478100,0
2018-10-22,9.466200,9.530660,9.458300,9.524000,9.524000,0
2018-10-29,9.525890,9.566000,9.502000,9.525920,9.525920,0
2018-11-05,9.524400,9.580750,9.502740,9.560800,9.560800,0
2018-11-12,9.549060,9.637900,9.519300,9.589500,9.589500,0
2018-11-19,9.631280,9.764800,9.623200,9.710000,9.710000,0
2018-11-26,9.737260,9.750160,9.695690,9.729300,9.729300,0
2018-12-03,9.700200,9.721730,9.633160,9.688400,9.688400,0
2018-12-10,9.688800,9.750230,9.651640,9.718700,9.718700,0
2018-12-17,9.742400,9.993030,9.734810,9.962700,9.962700,0
2018-12-24,9.964100,10.049330,9.920920,9.966900,9.966900,0
2018-12-31,9.960400,9.961850,9.594430,9.812500,9.812500,0
2019-01-07,9.818500,9.825010,9.734300,9.787600,9.787600,0
2019-01-14,9.786540,9.819300,9.706300,9.736510,9.736510,0
2019-01-21,9.728200,9.781050,9.687150,9.711400,9.711400,0
2019-01-28,9.711420,9.741700,9.649800,9.666000,9.666000,0
2019-02-04,9.661520,9.789720,9.657500,9.780700,9.780700,0
2019-02-11,9.783500,9.840370,9.735570,9.751200,9.751200,0
2019-02-18,9.753760,9.790790,9.712420,9.750800,9.750800,0
2019-02-25,9.749880,9.787650,9.703000,9.753300,9.753300,0
2019-03-04,9.742300,9.879260,9.741800,9.820300,9.820300,0
2019-03-11,9.817310,9.824280,9.655120,9.688310,9.688310,0
2019-03-18,9.659950,9.707980,9.525340,9.525340,9.525340,0
2019-03-25,9.669370,9.800800,9.624290,9.800800,9.800800,0
2019-04-01,9.661650,9.669010,9.602630,9.647800,9.647800,0
2019-04-08,9.656170,9.660710,9.572100,9.591800,9.591800,0
2019-04-15,9.594140,9.629690,9.557900,9.562020,9.562020,0
2019-04-22,9.576900,9.693810,9.552800,9.678200,9.678200,0
2019-04-29,9.684300,9.811010,9.660880,9.782520,9.782520,0
2019-05-06,9.781470,9.873130,9.742900,9.852800,9.852800,0
2019-05-13,9.801420,9.844610,9.733000,9.781530,9.781530,0
2019-05-20,9.803890,9.816800,9.728500,9.730300,9.730300,0
2019-05-27,9.734780,9.803320,9.709480,9.768370,9.768370,0
2019-06-03,9.785770,9.829010,9.748810,9.803120,9.803120,0
2019-06-10,9.755980,9.830240,9.754280,9.767800,9.767800,0
2019-06-17,9.764290,9.815060,9.650500,9.656830,9.656830,0
2019-06-24,9.665450,9.719080,9.647610,9.675800,9.675800,0
2019-07-01,9.680820,9.696860,9.620400,9.670900,9.670900,0
2019-07-08,9.669770,9.716250,9.603300,9.611800,9.611800,0
2019-07-15,9.619170,9.662100,9.583680,9.616800,9.616800,0
2019-07-22,9.615890,9.708400,9.595000,9.668320,9.668320,0
2019-07-29,9.697550,9.923950,9.677780,9.854140,9.854140,0
2019-08-05,9.900290,10.094340,9.884890,9.980730,9.980730,0
2019-08-12,9.945400,10.040140,9.906580,10.018830,10.018830,0
2019-08-19,9.985700,9.998840,9.906720,9.986100,9.986100,0
2019-08-26,10.022100,10.066430,9.962270,10.054540,10.054540,0
2019-09-02,10.016000,10.027400,9.896200,9.895400,9.895400,0
2019-09-09,9.894400,9.954960,9.828730,9.949800,9.949800,0
2019-09-16,9.889140,9.992700,9.818410,9.910900,9.910900,0
2019-09-23,9.985100,9.997510,9.856410,9.856410,9.856410,0
2019-09-30,9.924920,10.038320,9.885620,9.971350,9.971350,0
2019-10-07,9.989000,10.079520,9.962330,9.965880,9.965880,0
2019-10-14,10.017320,10.242840,10.006490,10.215000,10.215000,0
2019-10-21,10.218390,10.228530,10.121000,10.193400,10.193400,0
2019-10-28,10.190160,10.311660,10.076300,10.147000,10.147000,0
2019-11-04,10.149160,10.193200,10.037260,10.069840,10.069840,0
2019-11-11,10.070600,10.164530,10.024600,10.040500,10.040500,0
2019-11-18,10.040570,10.187500,10.028600,10.079120,10.079120,0
2019-11-25,10.093510,10.157350,10.063110,10.152710,10.152710,0
2019-12-02,10.144800,10.210370,10.090000,10.090760,10.090760,0
2019-12-09,10.091360,10.191070,10.034440,10.034440,10.034440,0
2019-12-16,10.041830,10.085500,9.928750,9.931740,9.931740,0
2019-12-23,9.936860,9.955100,9.843370,9.848640,9.848640,0
2019-12-30,9.847850,9.880450,9.374640,9.852150,9.852150,0
2020-01-06,9.859860,9.894980,9.816570,9.880750,9.880750,0
2020-01-13,9.881440,9.912690,9.862830,9.883310,9.883310,0
2020-01-20,9.883100,9.978500,9.863760,9.964480,9.964480,0
2020-01-27,9.990890,10.218750,9.986020,10.205990,10.205990,0
2020-02-03,10.210310,10.273740,10.095500,10.165240,10.165240,0
2020-02-10,10.183500,10.189530,10.008840,10.008840,10.008840,0
2020-02-17,10.017190,10.110460,10.000260,10.063400,10.063400,0
2020-02-24,10.108880,10.430890,10.097500,10.353030,10.353030,0
2020-03-02,10.400890,10.500370,10.282970,10.437990,10.437990,0
2020-03-09,10.762030,11.439060,10.562840,10.562840,10.562840,0
2020-03-16,11.303900,13.146310,10.998910,12.502700,12.502700,0
2020-03-23,12.561700,12.721710,11.434260,11.697390,11.697390,0
2020-03-30,11.677400,11.806830,11.141990,11.451800,11.451800,0
2020-04-06,11.390880,11.458400,10.983450,11.156210,11.156210,0
2020-04-13,11.182300,11.528780,11.114890,11.214870,11.214870,0
2020-04-20,11.225450,11.688000,11.201550,11.268870,11.268870,0
2020-04-27,11.496100,11.524480,11.149560,11.316900,11.316900,0
2020-05-04,11.431060,11.444800,11.016080,11.076500,11.076500,0
2020-05-11,11.064650,11.183100,10.924160,11.065500,11.065500,0
2020-05-18,11.052750,11.063390,10.850270,10.859910,10.859910,0
2020-05-25,10.899800,10.968540,10.773900,10.773900,10.773900,0
2020-06-01,10.817130,10.820240,10.431260,10.431260,10.431260,0
2020-06-08,10.475510,10.923400,10.408610,10.857660,10.857660,0
2020-06-15,10.896950,11.015570,10.626060,10.776880,10.776880,0
2020-06-22,10.803760,10.929570,10.711500,10.864470,10.864470,0
2020-06-29,10.895500,10.948610,10.632670,10.632670,10.632670,0
2020-07-06,10.656410,10.741460,10.479960,10.689000,10.689000,0
2020-07-13,10.666940,10.746350,10.573370,10.605060,10.605060,0
2020-07-20,10.620340,10.744770,10.457400,10.676950,10.676950,0
2020-07-27,10.667500,10.796070,10.620880,10.683100,10.683100,0
2020-08-03,10.721730,10.781240,10.586000,10.626440,10.626440,0
2020-08-10,10.669000,10.669000,10.479340,10.513900,10.513900,0
2020-08-17,10.520470,10.657230,10.486550,10.624240,10.624240,0
2020-08-24,10.638560,10.650010,10.451240,10.470560,10.470560,0
2020-08-31,10.455290,10.615370,10.370780,10.537490,10.537490,0
2020-09-07,10.564360,10.795650,10.523920,10.730730,10.730730,0
2020-09-14,10.696390,10.760900,10.649730,10.756060,10.756060,0
2020-09-21,10.775900,11.183440,10.745100,11.112120,11.112120,0
2020-09-28,11.117280,11.147720,10.860740,10.865620,10.865620,0
2020-10-05,10.906200,10.993530,10.800000,10.800000,10.800000,0
2020-10-12,10.807450,11.003300,10.774680,10.988490,10.988490,0
2020-10-19,10.960450,11.000740,10.890920,10.901880,10.901880,0
2020-10-26,10.971360,11.206820,10.790200,11.117210,11.117210,0
2020-11-02,11.141480,11.167180,10.771980,10.841370,10.841370,0
2020-11-09,10.842210,10.874460,10.604320,10.834790,10.834790,0
2020-11-16,10.814500,10.837200,10.644630,10.644630,10.644630,0
2020-11-23,10.681520,10.733220,10.509340,10.568790,10.568790,0
2020-11-30,10.556680,10.722820,10.527100,10.653480,10.653480,0
2020-12-07,10.667800,10.772190,10.539690,10.683000,10.683000,0
2020-12-14,10.645250,10.680500,10.490730,10.499020,10.499020,0
2020-12-21,10.538910,10.755680,10.439520,10.467150,10.467150,0
2020-12-28,10.517280,10.591020,10.382410,10.431010,10.431010,0
2021-01-04,10.471510,10.502910,10.227480,10.275010,10.275010,0
2021-01-11,10.303050,10.421720,10.271180,10.362930,10.362930,0
2021-01-18,10.342790,10.426410,10.213600,10.312490,10.312490,0
2021-01-25,10.345480,10.552160,10.060220,10.060220,10.060220,0
2021-02-01,10.424300,10.429760,10.241640,10.241640,10.241640,0
2021-02-08,10.271250,10.306500,10.206220,10.251370,10.251370,0
2021-02-15,10.242700,10.276490,10.145230,10.251110,10.251110,0
2021-02-22,10.245470,10.480790,10.173650,10.461800,10.461800,0
2021-03-01,10.413010,10.431300,10.095450,10.177390,10.177390,0
2021-03-08,10.164220,10.215120,10.023420,10.052860,10.052860,0
2021-03-15,10.059760,10.221210,10.019960,10.115330,10.115330,0
2021-03-22,10.167570,10.275900,10.060550,10.060550,10.060550,0
2021-03-29,10.117400,10.148190,9.978000,10.030950,10.030950,0
